Site,Location_ID,Lat,Long,Habitat,UK Name,Scientific_Name,Month_ID,Month 1 Days Detected (%),Conservation Status (IUCN GB)
Knepp,8,50.977368,-0.361089,wet woodland ,Treecreeper,Certhia_familiaris,445,100,green
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Treecreeper,Certhia_familiaris,477,100,green
Knepp,10,50.976519,-0.370451,mixed scrub,Treecreeper,Certhia_familiaris,13,83.3,green
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Treecreeper,Certhia_familiaris,406,100,green
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Treecreeper,Certhia_familiaris,267,100,green
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Treecreeper,Certhia_familiaris,295,100,green
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Treecreeper,Certhia_familiaris,317,100,green
Knepp,16,50.978814,-0.390672,mixed scrub,Treecreeper,Certhia_familiaris,26,50,green
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Treecreeper,Certhia_familiaris,154,100,green
Knepp,18,50.963607,-0.360491,other neutral grassland ,Treecreeper,Certhia_familiaris,8,50,green
Knepp,19,50.969009,-0.358008,bramble scrub,Treecreeper,Certhia_familiaris,56,83.3,green
Knepp,21,50.977988,-0.383713,lowland meadows,Treecreeper,Certhia_familiaris,118,100,green
Knepp,22,50.977833,-0.380611,lowland meadows,Treecreeper,Certhia_familiaris,84,83.3,green
Knepp,24,50.974794,-0.382577,lowland meadows,Treecreeper,Certhia_familiaris,441,100,green
Knepp,25,50.97433,-0.386824,other neutral grassland ,Treecreeper,Certhia_familiaris,36,100,green
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Treecreeper,Certhia_familiaris,1701,100,green
Knepp,27,50.971443,-0.392173,modified grassland,Treecreeper,Certhia_familiaris,550,100,green
Knepp,28,50.969925,-0.391089,modified grassland,Treecreeper,Certhia_familiaris,103,100,green
Knepp,29,50.96984,-0.387641,modified grassland,Treecreeper,Certhia_familiaris,40,100,green
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Treecreeper,Certhia_familiaris,440,100,green
Knepp,31,50.970467,-0.383928,wet woodland ,Treecreeper,Certhia_familiaris,308,100,green
Knepp,32,50.970698,-0.38572,bramble scrub,Treecreeper,Certhia_familiaris,20,66.7,green
Knepp,33,50.971291,-0.388367,bramble scrub,Treecreeper,Certhia_familiaris,42,100,green
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Treecreeper,Certhia_familiaris,148,100,green
Knepp,35,50.968283,-0.375798,wet woodland ,Treecreeper,Certhia_familiaris,162,100,green
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Treecreeper,Certhia_familiaris,218,100,green
Knepp,38,50.967649,-0.384328,other neutral grassland ,Treecreeper,Certhia_familiaris,31,83.3,green
Knepp,1,50.970786,-0.365226,other neutral grassland ,Turtle Dove,Streptopelia_turtur,29,83.3,red
Knepp,2,50.967893,-0.368796,mixed scrub,Turtle Dove,Streptopelia_turtur,509,100,red
Knepp,3,50.970471,-0.370462,wet woodland ,Turtle Dove,Streptopelia_turtur,961,100,red
Knepp,4,50.971696,-0.370439,bramble scrub,Turtle Dove,Streptopelia_turtur,395,100,red
Knepp,5,50.975371,-0.366484,modified grassland,Turtle Dove,Streptopelia_turtur,34,83.3,red
Knepp,6,50.975175,-0.364672,modified grassland,Turtle Dove,Streptopelia_turtur,8,66.7,red
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Turtle Dove,Streptopelia_turtur,314,100,red
Knepp,10,50.976519,-0.370451,mixed scrub,Turtle Dove,Streptopelia_turtur,56,100,red
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Turtle Dove,Streptopelia_turtur,37,100,red
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Turtle Dove,Streptopelia_turtur,21,66.7,red
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Turtle Dove,Streptopelia_turtur,27,83.3,red
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Turtle Dove,Streptopelia_turtur,15,66.7,red
Knepp,16,50.978814,-0.390672,mixed scrub,Turtle Dove,Streptopelia_turtur,77,100,red
Knepp,19,50.969009,-0.358008,bramble scrub,Turtle Dove,Streptopelia_turtur,21,100,red
Knepp,21,50.977988,-0.383713,lowland meadows,Turtle Dove,Streptopelia_turtur,39,100,red
Knepp,22,50.977833,-0.380611,lowland meadows,Turtle Dove,Streptopelia_turtur,43,100,red
Knepp,23,50.976772,-0.38361,mixed scrub,Turtle Dove,Streptopelia_turtur,47,100,red
Knepp,24,50.974794,-0.382577,lowland meadows,Turtle Dove,Streptopelia_turtur,47,100,red
Knepp,25,50.97433,-0.386824,other neutral grassland ,Turtle Dove,Streptopelia_turtur,44,100,red
Knepp,29,50.96984,-0.387641,modified grassland,Turtle Dove,Streptopelia_turtur,27,100,red
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Turtle Dove,Streptopelia_turtur,78,100,red
Knepp,31,50.970467,-0.383928,wet woodland ,Turtle Dove,Streptopelia_turtur,162,100,red
Knepp,32,50.970698,-0.38572,bramble scrub,Turtle Dove,Streptopelia_turtur,106,100,red
Knepp,33,50.971291,-0.388367,bramble scrub,Turtle Dove,Streptopelia_turtur,35,66.7,red
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Turtle Dove,Streptopelia_turtur,43,66.7,red
Knepp,35,50.968283,-0.375798,wet woodland ,Turtle Dove,Streptopelia_turtur,46,83.3,red
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Turtle Dove,Streptopelia_turtur,57,100,red
Knepp,37,50.963235,-0.373844,mixed scrub,Turtle Dove,Streptopelia_turtur,117,100,red
Knepp,38,50.967649,-0.384328,other neutral grassland ,Turtle Dove,Streptopelia_turtur,65,100,red
Knepp,1,50.970786,-0.365226,other neutral grassland ,White Stork,Ciconia_ciconia,28,83.3,
Knepp,2,50.967893,-0.368796,mixed scrub,White Stork,Ciconia_ciconia,56,100,
Knepp,3,50.970471,-0.370462,wet woodland ,White Stork,Ciconia_ciconia,194,100,
Knepp,4,50.971696,-0.370439,bramble scrub,White Stork,Ciconia_ciconia,43,100,
Knepp,14,50.971394,-0.375411,"other woodland, mixed",White Stork,Ciconia_ciconia,13,83.3,
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,White Stork,Ciconia_ciconia,21,66.7,
Knepp,37,50.963235,-0.373844,mixed scrub,White Stork,Ciconia_ciconia,8,50,
Knepp,2,50.967893,-0.368796,mixed scrub,Whitethroat,Curruca_communis,10,50,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Whitethroat,Curruca_communis,67,100,amber
Knepp,10,50.976519,-0.370451,mixed scrub,Whitethroat,Curruca_communis,142,100,amber
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Whitethroat,Curruca_communis,7,33.3,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Whitethroat,Curruca_communis,1456,100,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Whitethroat,Curruca_communis,76,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Whitethroat,Curruca_communis,144,100,amber
Knepp,22,50.977833,-0.380611,lowland meadows,Whitethroat,Curruca_communis,916,100,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Whitethroat,Curruca_communis,736,100,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Whitethroat,Curruca_communis,102,83.3,amber
Knepp,25,50.97433,-0.386824,other neutral grassland ,Whitethroat,Curruca_communis,754,100,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Whitethroat,Curruca_communis,56,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Whitethroat,Curruca_communis,17,16.7,amber
Knepp,28,50.969925,-0.391089,modified grassland,Whitethroat,Curruca_communis,2,33.3,amber
Knepp,29,50.96984,-0.387641,modified grassland,Whitethroat,Curruca_communis,324,100,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Whitethroat,Curruca_communis,19,83.3,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Whitethroat,Curruca_communis,1560,100,amber
Knepp,33,50.971291,-0.388367,bramble scrub,Whitethroat,Curruca_communis,364,100,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Whitethroat,Curruca_communis,42,83.3,amber
Knepp,1,50.970786,-0.365226,other neutral grassland ,Woodpigeon,Columba_palumbus,135,100,amber
Knepp,2,50.967893,-0.368796,mixed scrub,Woodpigeon,Columba_palumbus,379,100,amber
Knepp,3,50.970471,-0.370462,wet woodland ,Woodpigeon,Columba_palumbus,97,100,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Woodpigeon,Columba_palumbus,132,100,amber
Knepp,5,50.975371,-0.366484,modified grassland,Woodpigeon,Columba_palumbus,504,100,amber
Knepp,6,50.975175,-0.364672,modified grassland,Woodpigeon,Columba_palumbus,345,100,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Woodpigeon,Columba_palumbus,513,100,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Woodpigeon,Columba_palumbus,365,100,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Woodpigeon,Columba_palumbus,787,100,amber
Knepp,10,50.976519,-0.370451,mixed scrub,Woodpigeon,Columba_palumbus,710,100,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Woodpigeon,Columba_palumbus,693,100,amber
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Woodpigeon,Columba_palumbus,547,100,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Woodpigeon,Columba_palumbus,624,100,amber
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Woodpigeon,Columba_palumbus,468,100,amber
Knepp,16,50.978814,-0.390672,mixed scrub,Woodpigeon,Columba_palumbus,506,100,amber
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Woodpigeon,Columba_palumbus,338,100,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Woodpigeon,Columba_palumbus,350,100,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Woodpigeon,Columba_palumbus,246,100,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Woodpigeon,Columba_palumbus,135,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Woodpigeon,Columba_palumbus,654,100,amber
Knepp,22,50.977833,-0.380611,lowland meadows,Woodpigeon,Columba_palumbus,211,100,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Woodpigeon,Columba_palumbus,256,100,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Woodpigeon,Columba_palumbus,623,100,amber
Knepp,25,50.97433,-0.386824,other neutral grassland ,Woodpigeon,Columba_palumbus,139,100,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Woodpigeon,Columba_palumbus,407,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Woodpigeon,Columba_palumbus,462,100,amber
Knepp,28,50.969925,-0.391089,modified grassland,Woodpigeon,Columba_palumbus,464,100,amber
Knepp,29,50.96984,-0.387641,modified grassland,Woodpigeon,Columba_palumbus,183,100,amber
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Woodpigeon,Columba_palumbus,98,100,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Woodpigeon,Columba_palumbus,740,100,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Woodpigeon,Columba_palumbus,112,100,amber
Knepp,33,50.971291,-0.388367,bramble scrub,Woodpigeon,Columba_palumbus,424,100,amber
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Woodpigeon,Columba_palumbus,153,100,amber
Knepp,35,50.968283,-0.375798,wet woodland ,Woodpigeon,Columba_palumbus,1013,100,amber
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Woodpigeon,Columba_palumbus,637,100,amber
Knepp,37,50.963235,-0.373844,mixed scrub,Woodpigeon,Columba_palumbus,345,100,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Woodpigeon,Columba_palumbus,361,100,amber
Knepp,1,50.970786,-0.365226,other neutral grassland ,Wren,Troglodytes_troglodytes,256,100,amber
Knepp,2,50.967893,-0.368796,mixed scrub,Wren,Troglodytes_troglodytes,295,100,amber
Knepp,3,50.970471,-0.370462,wet woodland ,Wren,Troglodytes_troglodytes,334,100,amber
Knepp,4,50.971696,-0.370439,bramble scrub,Wren,Troglodytes_troglodytes,210,100,amber
Knepp,5,50.975371,-0.366484,modified grassland,Wren,Troglodytes_troglodytes,304,100,amber
Knepp,6,50.975175,-0.364672,modified grassland,Wren,Troglodytes_troglodytes,1472,100,amber
Knepp,7,50.976056,-0.362541,wet woodland ,Wren,Troglodytes_troglodytes,953,100,amber
Knepp,8,50.977368,-0.361089,wet woodland ,Wren,Troglodytes_troglodytes,639,100,amber
Knepp,9,50.974935,-0.371197,lowland mixed deciduous woodland,Wren,Troglodytes_troglodytes,206,100,amber
Knepp,10,50.976519,-0.370451,mixed scrub,Wren,Troglodytes_troglodytes,529,100,amber
Knepp,11,50.976229,-0.374935,"other woodland, mixed",Wren,Troglodytes_troglodytes,333,100,amber
Knepp,12,50.978996,-0.375064,lowland mixed deciduous woodland,Wren,Troglodytes_troglodytes,214,100,amber
Knepp,13,50.974165,-0.379955,"other woodland, mixed",Wren,Troglodytes_troglodytes,453,100,amber
Knepp,14,50.971394,-0.375411,"other woodland, mixed",Wren,Troglodytes_troglodytes,351,100,amber
Knepp,16,50.978814,-0.390672,mixed scrub,Wren,Troglodytes_troglodytes,922,100,amber
Knepp,17,50.96658,-0.357639,"other woodland, mixed",Wren,Troglodytes_troglodytes,543,100,amber
Knepp,18,50.963607,-0.360491,other neutral grassland ,Wren,Troglodytes_troglodytes,79,100,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Wren,Troglodytes_troglodytes,839,100,amber
Knepp,20,50.966678,-0.360799,bramble scrub,Wren,Troglodytes_troglodytes,1530,100,amber
Knepp,21,50.977988,-0.383713,lowland meadows,Wren,Troglodytes_troglodytes,207,100,amber
Knepp,22,50.977833,-0.380611,lowland meadows,Wren,Troglodytes_troglodytes,82,100,amber
Knepp,23,50.976772,-0.38361,mixed scrub,Wren,Troglodytes_troglodytes,73,100,amber
Knepp,24,50.974794,-0.382577,lowland meadows,Wren,Troglodytes_troglodytes,705,100,amber
Knepp,25,50.97433,-0.386824,other neutral grassland ,Wren,Troglodytes_troglodytes,1840,100,amber
Knepp,26,50.972617,-0.393717,"other woodland, mixed",Wren,Troglodytes_troglodytes,249,100,amber
Knepp,27,50.971443,-0.392173,modified grassland,Wren,Troglodytes_troglodytes,216,100,amber
Knepp,28,50.969925,-0.391089,modified grassland,Wren,Troglodytes_troglodytes,524,100,amber
Knepp,29,50.96984,-0.387641,modified grassland,Wren,Troglodytes_troglodytes,434,100,amber
Knepp,30,50.970291,-0.378981,lowland mixed deciduous woodland,Wren,Troglodytes_troglodytes,19,83.3,amber
Knepp,31,50.970467,-0.383928,wet woodland ,Wren,Troglodytes_troglodytes,749,100,amber
Knepp,32,50.970698,-0.38572,bramble scrub,Wren,Troglodytes_troglodytes,309,100,amber
Knepp,33,50.971291,-0.388367,bramble scrub,Wren,Troglodytes_troglodytes,1483,100,amber
Knepp,34,50.962368,-0.379207,lowland mixed deciduous woodland,Wren,Troglodytes_troglodytes,402,100,amber
Knepp,35,50.968283,-0.375798,wet woodland ,Wren,Troglodytes_troglodytes,502,100,amber
Knepp,36,50.965162,-0.372673,lowland mixed deciduous woodland,Wren,Troglodytes_troglodytes,267,100,amber
Knepp,37,50.963235,-0.373844,mixed scrub,Wren,Troglodytes_troglodytes,36,83.3,amber
Knepp,38,50.967649,-0.384328,other neutral grassland ,Wren,Troglodytes_troglodytes,517,100,amber
Knepp,19,50.969009,-0.358008,bramble scrub,Yellowhammer,Emberiza_citrinella,11,66.7,red
